category	field_key	display_name	value	unit	source_api	source_detail	scan_scope	ms_level	representative_scan	raw_label_or_line	parse_status	confidence	matches_reference	notes
status_tune_logs	tune.0.112	Tune data 0 Mass Calibration Parameter (89)	9.22009798e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=112				Mass Calibration Parameter (89)	raw	high		
status_tune_logs	tune.0.113	Tune data 0 Mass Calibration Parameter (90)	4.28741948e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=113				Mass Calibration Parameter (90)	raw	high		
status_tune_logs	tune.0.114	Tune data 0 Mass Calibration Parameter (91)	1.22199064e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=114				Mass Calibration Parameter (91)	raw	high		
status_tune_logs	tune.0.115	Tune data 0 Mass Calibration Parameter (92)	3.72417422e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=115				Mass Calibration Parameter (92)	raw	high		
status_tune_logs	tune.0.116	Tune data 0 Mass Calibration Parameter (93)	1.52197147e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=116				Mass Calibration Parameter (93)	raw	high		
status_tune_logs	tune.0.117	Tune data 0 Mass Calibration Parameter (94)	3.33703587e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=117				Mass Calibration Parameter (94)	raw	high		
status_tune_logs	tune.0.118	Tune data 0 Mass Calibration Parameter (95)	1.62196509e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=118				Mass Calibration Parameter (95)	raw	high		
status_tune_logs	tune.0.119	Tune data 0 Mass Calibration Parameter (96)	3.23253606e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=119				Mass Calibration Parameter (96)	raw	high		
status_tune_logs	tune.0.120	Tune data 0 Mass Calibration Parameter (97)	1.72195870e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=120				Mass Calibration Parameter (97)	raw	high		
status_tune_logs	tune.0.121	Tune data 0 Mass Calibration Parameter (98)	3.13727641e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=121				Mass Calibration Parameter (98)	raw	high		
status_tune_logs	tune.0.122	Tune data 0 Mass Calibration Parameter (99)	2.00000000e+000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=122				Mass Calibration Parameter (99)	raw	high		
status_tune_logs	tune.0.123	Tune data 0 Mass Calibration Parameter (100)	1.00000000e+000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=123				Mass Calibration Parameter (100)	raw	high		
status_tune_logs	tune.0.124	Tune data 0 Mass Calibration Parameter (101)	1.00000000e+000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=124				Mass Calibration Parameter (101)	raw	high		
status_tune_logs	tune.0.125	Tune data 0 Mass Calibration Parameter (102)	3.68300892e+001		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=125				Mass Calibration Parameter (102)	raw	high		
status_tune_logs	tune.0.126	Tune data 0 Mass Calibration Parameter (103)	9.34529097e+005		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=126				Mass Calibration Parameter (103)	raw	high		
status_tune_logs	tune.0.127	Tune data 0 Mass Calibration Parameter (104)	9.34529097e+004		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=127				Mass Calibration Parameter (104)	raw	high		
status_tune_logs	tune.0.128	Tune data 0 Mass Calibration Parameter (105)	1.60000000e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=128				Mass Calibration Parameter (105)	raw	high		
status_tune_logs	tune.0.129	Tune data 0 Mass Calibration Parameter (106)	1.28000000e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=129				Mass Calibration Parameter (106)	raw	high		
status_tune_logs	tune.0.130	Tune data 0 Mass Calibration Parameter (107)	1.57421828e+009		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=130				Mass Calibration Parameter (107)	raw	high		
status_tune_logs	tune.0.131	Tune data 0 Mass Calibration Parameter (108)	5.00000000e+000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=131				Mass Calibration Parameter (108)	raw	high		
status_tune_logs	tune.0.132	Tune data 0 Mass Calibration Parameter (109)	5.90138529e+001		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=132				Mass Calibration Parameter (109)	raw	high		
status_tune_logs	tune.0.133	Tune data 0 Mass Calibration Parameter (110)	1.69461192e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=133				Mass Calibration Parameter (110)	raw	high		
status_tune_logs	tune.0.134	Tune data 0 Mass Calibration Parameter (111)	6.89957582e+001		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=134				Mass Calibration Parameter (111)	raw	high		
status_tune_logs	tune.0.135	Tune data 0 Mass Calibration Parameter (112)	1.56724250e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=135				Mass Calibration Parameter (112)	raw	high		
status_tune_logs	tune.0.136	Tune data 0 Mass Calibration Parameter (113)	1.12985587e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=136				Mass Calibration Parameter (113)	raw	high		
status_tune_logs	tune.0.137	Tune data 0 Mass Calibration Parameter (114)	1.22471693e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=137				Mass Calibration Parameter (114)	raw	high		
status_tune_logs	tune.0.138	Tune data 0 Mass Calibration Parameter (115)	1.62982394e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=138				Mass Calibration Parameter (115)	raw	high		
status_tune_logs	tune.0.139	Tune data 0 Mass Calibration Parameter (116)	1.01970995e+003		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=139				Mass Calibration Parameter (116)	raw	high		
status_tune_logs	tune.0.140	Tune data 0 Mass Calibration Parameter (117)	3.18979790e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=140				Mass Calibration Parameter (117)	raw	high		
status_tune_logs	tune.0.141	Tune data 0 Mass Calibration Parameter (118)	7.28894946e+002		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=141				Mass Calibration Parameter (118)	raw	high		
status_tune_logs	tune.0.142	Tune data 0 Mass Calibration Parameter (119)	1.00000000e+000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=142				Mass Calibration Parameter (119)	raw	high		
status_tune_logs	tune.0.143	Tune data 0 PrOSA Scale (+)	4.968		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=143				PrOSA Scale (+)	raw	high		
status_tune_logs	tune.0.144	Tune data 0 PrOSA Scale (-)	8.525		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=144				PrOSA Scale (-)	raw	high		
status_tune_logs	tune.0.145	Tune data 0 PrOSA Para (+)	0.800		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=145				PrOSA Para (+)	raw	high		
status_tune_logs	tune.0.146	Tune data 0 PrOSA Para (-)	0.500		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=146				PrOSA Para (-)	raw	high		
status_tune_logs	tune.0.147	Tune data 0 Quad RF Frequency (kHz)	862.3		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=147				Quad RF Frequency (kHz)	raw	high		
status_tune_logs	tune.0.148	Tune data 0 Iso Rod Togle Inp.	1		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=148				Iso Rod Togle Inp.	raw	high		
status_tune_logs	tune.0.149	Tune data 0 HCD NCE Scl Coeff 0	1.55		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=149				HCD NCE Scl Coeff 0	raw	high		
status_tune_logs	tune.0.150	Tune data 0 HCD NCE Scl Coeff 1	0.00		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=150				HCD NCE Scl Coeff 1	raw	high		
status_tune_logs	tune.0.151	Tune data 0 HCD Vlt Scl Coeff 0	0.00		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=151				HCD Vlt Scl Coeff 0	raw	high		
status_tune_logs	tune.0.152	Tune data 0 HCD Vlt Scl Coeff 1	0.00		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=152				HCD Vlt Scl Coeff 1	raw	high		
status_tune_logs	tune.0.153	Tune data 0 HCD Vlt Scl Coeff 2	0.00		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=153				HCD Vlt Scl Coeff 2	raw	high		
status_tune_logs	tune.0.154	Tune data 0 CLT GND Voltage (+)	0.00		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=154				CLT GND Voltage (+)	raw	high		
status_tune_logs	tune.0.155	Tune data 0 CLT GND Voltage (-)	0.00		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=155				CLT GND Voltage (-)	raw	high		
status_tune_logs	tune.0.156	Tune data 0 CLT Offset Voltage (+)	1595.0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=156				CLT Offset Voltage (+)	raw	high		
status_tune_logs	tune.0.157	Tune data 0 CLT Offset Voltage (-)	-1595.0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=157				CLT Offset Voltage (-)	raw	high		
status_tune_logs	tune.0.158	Tune data 0 De-Inject Voltage (+)	0.0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=158				De-Inject Voltage (+)	raw	high		
status_tune_logs	tune.0.159	Tune data 0 De-Inject Voltage (-)	0.0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=159				De-Inject Voltage (-)	raw	high		
status_tune_logs	tune.0.160	Tune data 0 De-Measure Voltage (+)	550.0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=160				De-Measure Voltage (+)	raw	high		
status_tune_logs	tune.0.161	Tune data 0 De-Measure Voltage (-)	-550.0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=161				De-Measure Voltage (-)	raw	high		
status_tune_logs	tune.0.162	Tune data 0 CE-Inject Voltage (+)	3075.0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=162				CE-Inject Voltage (+)	raw	high		
status_tune_logs	tune.0.163	Tune data 0 CE-Inject Voltage (-)	3075.0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=163				CE-Inject Voltage (-)	raw	high		
status_tune_logs	tune.0.165	Tune data 0 PhiSDM c0 (0,+)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=165				PhiSDM c0 (0,+)	raw	high		
status_tune_logs	tune.0.166	Tune data 0 PhiSDM c1 (0,+)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=166				PhiSDM c1 (0,+)	raw	high		
status_tune_logs	tune.0.167	Tune data 0 PhiSDM c2 (0,+)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=167				PhiSDM c2 (0,+)	raw	high		
status_tune_logs	tune.0.168	Tune data 0 PhiSDM fm (0,+)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=168				PhiSDM fm (0,+)	raw	high		
status_tune_logs	tune.0.169	Tune data 0 PhiSDM c0 (1,+)	2.118		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=169				PhiSDM c0 (1,+)	raw	high		
status_tune_logs	tune.0.170	Tune data 0 PhiSDM c1 (1,+)	-49.588		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=170				PhiSDM c1 (1,+)	raw	high		
status_tune_logs	tune.0.171	Tune data 0 PhiSDM c2 (1,+)	-0.865		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=171				PhiSDM c2 (1,+)	raw	high		
status_tune_logs	tune.0.172	Tune data 0 PhiSDM fm (1,+)	4096.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=172				PhiSDM fm (1,+)	raw	high		
status_tune_logs	tune.0.173	Tune data 0 PhiSDM c0 (2,+)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=173				PhiSDM c0 (2,+)	raw	high		
status_tune_logs	tune.0.174	Tune data 0 PhiSDM c1 (2,+)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=174				PhiSDM c1 (2,+)	raw	high		
status_tune_logs	tune.0.175	Tune data 0 PhiSDM c2 (2,+)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=175				PhiSDM c2 (2,+)	raw	high		
status_tune_logs	tune.0.176	Tune data 0 PhiSDM fm (2,+)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=176				PhiSDM fm (2,+)	raw	high		
status_tune_logs	tune.0.177	Tune data 0 PhiSDM c0 (0,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=177				PhiSDM c0 (0,-)	raw	high		
status_tune_logs	tune.0.178	Tune data 0 PhiSDM c1 (0,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=178				PhiSDM c1 (0,-)	raw	high		
status_tune_logs	tune.0.179	Tune data 0 PhiSDM c2 (0,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=179				PhiSDM c2 (0,-)	raw	high		
status_tune_logs	tune.0.180	Tune data 0 PhiSDM fm (0,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=180				PhiSDM fm (0,-)	raw	high		
status_tune_logs	tune.0.181	Tune data 0 PhiSDM c0 (1,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=181				PhiSDM c0 (1,-)	raw	high		
status_tune_logs	tune.0.182	Tune data 0 PhiSDM c1 (1,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=182				PhiSDM c1 (1,-)	raw	high		
status_tune_logs	tune.0.183	Tune data 0 PhiSDM c2 (1,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=183				PhiSDM c2 (1,-)	raw	high		
status_tune_logs	tune.0.184	Tune data 0 PhiSDM fm (1,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=184				PhiSDM fm (1,-)	raw	high		
status_tune_logs	tune.0.185	Tune data 0 PhiSDM c0 (2,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=185				PhiSDM c0 (2,-)	raw	high		
status_tune_logs	tune.0.186	Tune data 0 PhiSDM c1 (2,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=186				PhiSDM c1 (2,-)	raw	high		
status_tune_logs	tune.0.187	Tune data 0 PhiSDM c2 (2,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=187				PhiSDM c2 (2,-)	raw	high		
status_tune_logs	tune.0.188	Tune data 0 PhiSDM fm (2,-)	0.000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=188				PhiSDM fm (2,-)	raw	high		
status_tune_logs	tune.0.190	Tune data 0 Temp Sensor Mode	0		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=190				Temp Sensor Mode	raw	high		
status_tune_logs	tune.0.192	Tune data 0 SW Version	2.0-2.0.122.11/2.0.182.18		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=192				SW Version	raw	high		
status_tune_logs	tune.0.193	Tune data 0 Model	Orbitrap Exploris 480		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=193				Model	raw	high		
status_tune_logs	tune.0.194	Tune data 0 Instrument	Orbitrap Exploris Slot #0057		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=194				Instrument	raw	high		
status_tune_logs	tune.0.195	Tune data 0 Hardware Id	C1DDC640E192		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=195				Hardware Id	raw	high		
status_tune_logs	tune.0.196	Tune data 0 IID SUPPORT	0100		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=196				IID SUPPORT	raw	high		
status_tune_logs	tune.0.197	Tune data 0 IID MODEL	05500400		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=197				IID MODEL	raw	high		
status_tune_logs	tune.0.198	Tune data 0 IID ITYPE	2000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=198				IID ITYPE	raw	high		
status_tune_logs	tune.0.199	Tune data 0 IID INL	3200		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=199				IID INL	raw	high		
status_tune_logs	tune.0.200	Tune data 0 IID HWCAL	0000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=200				IID HWCAL	raw	high		
status_tune_logs	tune.0.201	Tune data 0 IID ISO-Q	2202		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=201				IID ISO-Q	raw	high		
status_tune_logs	tune.0.202	Tune data 0 IID HCDCELL	4001		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=202				IID HCDCELL	raw	high		
status_tune_logs	tune.0.203	Tune data 0 IID HCDSCL	2100		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=203				IID HCDSCL	raw	high		
status_tune_logs	tune.0.204	Tune data 0 IID MA-OT	4100		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=204				IID MA-OT	raw	high		
status_tune_logs	tune.0.205	Tune data 0 IID HWCHDET	2001		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=205				IID HWCHDET	raw	high		
status_tune_logs	tune.0.206	Tune data 0 IID MZRANGE	2000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=206				IID MZRANGE	raw	high		
status_tune_logs	tune.0.207	Tune data 0 IID METH	6005		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=207				IID METH	raw	high		
status_tune_logs	tune.0.208	Tune data 0 IID OT-FSD	1000		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=208				IID OT-FSD	raw	high		
status_tune_logs	tune.0.210	Tune data 0 HW ID Hash	a1eca8fbb19a5d25c2e289e39cdddb8126029961		IRawDataPlus.GetTuneData	tuneDataIndex=0; fieldIndex=210				HW ID Hash	raw	high		
status_tune_logs	tune.0.formatted_values	Tune data 0 formatted values	ThermoFisher.CommonCore.Data.Business.TuneDataValues		IRawDataPlus.GetTuneDataValues	tuneDataIndex=0; formatted=true					raw	high		
trailer_extra	trailer.header.0	Trailer extra field 0	Scan Description:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=0				Scan Description:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.1	Trailer extra field 1	Multiple Injection:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=1				Multiple Injection:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.2	Trailer extra field 2	Multi Inject Info:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=2				Multi Inject Info:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.3	Trailer extra field 3	AGC:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=3				AGC:	raw	high		dataType=ONOFF
trailer_extra	trailer.header.4	Trailer extra field 4	Micro Scan Count:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=4				Micro Scan Count:	raw	high		dataType=LONG
trailer_extra	trailer.header.5	Trailer extra field 5	Scan Segment:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=5				Scan Segment:	raw	high		dataType=LONG
trailer_extra	trailer.header.6	Trailer extra field 6	Scan Event:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=6				Scan Event:	raw	high		dataType=LONG
trailer_extra	trailer.header.7	Trailer extra field 7	Master Index:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=7				Master Index:	raw	high		dataType=LONG
trailer_extra	trailer.header.8	Trailer extra field 8	Master Scan Number:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=8				Master Scan Number:	raw	high		dataType=LONG
trailer_extra	trailer.header.9	Trailer extra field 9	Charge State:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=9				Charge State:	raw	high		dataType=LONG
trailer_extra	trailer.header.10	Trailer extra field 10	Monoisotopic M/Z:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=10				Monoisotopic M/Z:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.11	Trailer extra field 11	Error in isotopic envelope fit:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=11				Error in isotopic envelope fit:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.12	Trailer extra field 12	Ion Injection Time (ms):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=12				Ion Injection Time (ms):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.13	Trailer extra field 13	Max. Ion Time (ms):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=13				Max. Ion Time (ms):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.14	Trailer extra field 14	FT Resolution:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=14				FT Resolution:	raw	high		dataType=LONG
trailer_extra	trailer.header.15	Trailer extra field 15	MS2 Isolation Width:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=15				MS2 Isolation Width:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.16	Trailer extra field 16	MS2 Isolation Offset:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=16				MS2 Isolation Offset:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.17	Trailer extra field 17	AGC Target:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=17				AGC Target:	raw	high		dataType=LONG
trailer_extra	trailer.header.18	Trailer extra field 18	HCD Energy:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=18				HCD Energy:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.19	Trailer extra field 19	HCD Energy V:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=19				HCD Energy V:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.20	Trailer extra field 20	Analyzer Temperature:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=20				Analyzer Temperature:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.21	Trailer extra field 21	=== Mass Calibration: ===:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=21				=== Mass Calibration: ===:	raw	high		dataType=NULL
trailer_extra	trailer.header.22	Trailer extra field 22	Conversion Parameter B:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=22				Conversion Parameter B:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.23	Trailer extra field 23	Conversion Parameter C:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=23				Conversion Parameter C:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.24	Trailer extra field 24	Temperature Comp. (ppm):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=24				Temperature Comp. (ppm):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.25	Trailer extra field 25	RF Comp. (ppm):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=25				RF Comp. (ppm):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.26	Trailer extra field 26	Space Charge Comp. (ppm):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=26				Space Charge Comp. (ppm):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.27	Trailer extra field 27	Resolution Comp. (ppm):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=27				Resolution Comp. (ppm):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.28	Trailer extra field 28	Number of Lock Masses:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=28				Number of Lock Masses:	raw	high		dataType=LONG
trailer_extra	trailer.header.29	Trailer extra field 29	Lock Mass #1 (m/z):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=29				Lock Mass #1 (m/z):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.30	Trailer extra field 30	Lock Mass #2 (m/z):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=30				Lock Mass #2 (m/z):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.31	Trailer extra field 31	Lock Mass #3 (m/z):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=31				Lock Mass #3 (m/z):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.32	Trailer extra field 32	LM Search Window (ppm):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=32				LM Search Window (ppm):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.33	Trailer extra field 33	LM Search Window (mmu):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=33				LM Search Window (mmu):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.34	Trailer extra field 34	Number of LM Found:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=34				Number of LM Found:	raw	high		dataType=LONG
trailer_extra	trailer.header.35	Trailer extra field 35	Last Locking (sec):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=35				Last Locking (sec):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.36	Trailer extra field 36	LM m/z-Correction (ppm):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=36				LM m/z-Correction (ppm):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.37	Trailer extra field 37	=== Ion Optics Settings: ===:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=37				=== Ion Optics Settings: ===:	raw	high		dataType=NULL
trailer_extra	trailer.header.38	Trailer extra field 38	Funnel RF Level:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=38				Funnel RF Level:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.39	Trailer extra field 39	====  Diagnostic Data:  ====:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=39				====  Diagnostic Data:  ====:	raw	high		dataType=NULL
trailer_extra	trailer.header.40	Trailer extra field 40	Application Mode:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=40				Application Mode:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.41	Trailer extra field 41	Mild Trapping Mode:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=41				Mild Trapping Mode:	raw	high		dataType=ONOFF
trailer_extra	trailer.header.42	Trailer extra field 42	APD:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=42				APD:	raw	high		dataType=ONOFF
trailer_extra	trailer.header.43	Trailer extra field 43	OT Intens Comp Factor:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=43				OT Intens Comp Factor:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.44	Trailer extra field 44	Res. Dep. Intens:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=44				Res. Dep. Intens:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.45	Trailer extra field 45	Q Trans Comp:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=45				Q Trans Comp:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.46	Trailer extra field 46	PrOSA NumF:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=46				PrOSA NumF:	raw	high		dataType=LONG
